Revenue,LongtermdebtthEUR,ShareholdersfundsthEUR,ExportrevenuethEUR,TotalassetsthEUR,EBIT,ProfitLoss,InterestpaidthEUR,Exportshare,ROE,ROA,Indebt,Taxes
2087.337,1527.796,6161.07,0,12773.66,586.643,427.722,97.636,0,.095217712,.04592599,.11960519,61.285
1994.952,248.581,6542.114,0,12879.13,531.182,384.282,86.438,0,.081194244,.041243624,.01930107,60.462002
1686.989,1398.74,7291.245,0,13449.223,280.664,265.655,71.926,0,.038493291,.020868417,.10400154,-56.917
1679.864,1347.15,7559.241,0,13389.289,260.346,267.995,63.785,0,.03444076,.019444348,.100614,-71.433998
1107.908,0,823.532,0,1334.156,-20.791,-21.99,1.108,0,-.025246134,-.015583635,0,.090999998
1330.015,0,827.574,0,1392.181,2.821,.001,3.781,0,.0034087587,.0020263169,0,-.96100003
1667.641,0,849.466,0,1751.152,33.273,34.673,.015,0,.039169315,.019000635,0,-1.415
2121.173,199.308,1127.008,0,2259.962,30.942,98.146,6.711,0,.027454996,.013691381,.088190861,-73.915001
2160.864,278.246,1170.803,0,2500.372,17.868,.01,8.499000000000001,0,.01526132,.0071461368,.11128184,9.3590002
1670.026,218.127,1171.098,0,2124.274,-17.512,.027,7.148,0,-.014953488,-.0082437573,.10268308,-24.687
1287.35664041254,118.162625174365,5255.05063681694,4.96451838687216,7664.05016242857,-253.673680921934,-301.627513620566,52.1000592813086,.003856366,-.048272356,-.033099167,.015417778,-4.1462264
1520.23552783036,43.3603363887617,5973.07286036403,37.3387582711082,8355.54117431333,-200.148303535822,-242.398829192522,36.5336014654952,.024561167,-.033508431,-.023953961,.0051894109,5.7169242
1667.0850532309,44.9970111923896,6353.0410001258,36.7580792820038,8665.450663701189,-342.67070836371,-379.948251094609,37.1204956416981,.022049313,-.053938061,-.039544478,.0051926915,.15704709
1891.974,0,3331.566,82.938,4057.865,-123.595,-95.096,45.37,.043836754,-.037098169,-.030458136,0,-73.869003
1558.22,0,2776.508,68.66800000000001,3389.561,-524.9109999999999,-511.306,30.028,.044068232,-.18905438,-.15486106,0,-43.632999
1516.049,0,2618.907,69.23,3236.677,-153.287,-148.536,4.331,.04566475,-.058530904,-.047359373,0,-9.0819998
1410.951,1693.795,801.74,64.069,3157.735,-78.71899999999999,-114.309,35.593,.045408379,-.098185197,-.024928944,.53639555,-.003
1594.913,1684.732,626.568,73.663,2849.883,-144.176,-175.171,30.997,.04618622,-.23010431,-.050590146,.59115833,-.0020000001
1754.96,0,2017.359,72.979,2474.978,-98.32599999999999,-122.878,24.557,.041584425,-.048739962,-.039728031,0,-.0049999999
1828.896,0,1817.129,74.279,2303.077,-166.292,-191.167,24.877,.040614121,-.091513589,-.072204269,0,-.0020000001
1659.146,0,1703.579,68.318,2454.756,-78.78100000000001,-104.487,25.706,.041176606,-.046244405,-.032093208,0,-1.4210855e-14
1632.77,15.936,2238.569,0,10601.477,699.833,5.97,1.098,0,.31262517,.066012785,.0015031868,692.76501
1561.98,68.65000000000001,2858.999,0,7540.849,27.575,102.938,.457,0,.0096449843,.0036567501,.0091037499,-75.82
1447.954,5215.783,2941.626,0,8421.450999999999,77.312,85.137,1.237,0,.026282063,.0091803661,.61934495,-9.0620003
1579.455,3961.466,2932.537,0,7203.505,-22.514,-6.58,.993,0,-.0076773115,-.0031254229,.54993588,-16.927
1665.653,4573.199,2935.781,0,7782.281,-5.973,5.753,.869,0,-.0020345524,-.00076751277,.58764249,-12.595
1652.953,3648.51,2938.645,0,6933.74,-8.635,5.373,.529,0,-.0029384291,-.0012453597,.52619654,-14.537
1655.107,4312.214,2948.547,0,7675.939,-1.533,1.805,.204,0,-.00051991711,-.00019971498,.56178325,-3.5420001
37056.598,3035.835,27638.006,17232.516,83234.75,1540.255,-1697.532,3360.576,.46503234,.055729598,.018504951,.036473166,-122.789
35427.168,28337.188,28547.987,16545.686,86935.322,1584.429,-2183.28,3857.399,.46703383,.055500552,.018225377,.32595712,-89.690002
35914.129,29913.057,25907.434,17140.56,85309.795,1678.281,-2331.091,3382.53,.47726509,.0647799,.019672781,.35064036,626.84198
31878.758,31333.434,27313.956,15003.614,87681.015,979.039,-2362.501,3015.52,.47064611,.035843913,.011165918,.35735711,326.01999
30394.632,30026.434,25140.288,14423.487,85512.94100000001,831.6559999999999,-2065.949,2679.48,.47454059,.033080608,.009725499,.35113323,218.125
28848.967,25336.457,20943.428,13552.651,82040.38,-1498.585,-4196.859,2614.191,.46977943,-.071553953,-.018266432,.3088291,84.083
28217.138,25303.573,17715.232,13353.22,79717.677,-3278.21,-5866.457,2530.975,.47323084,-.18505035,-.041122749,.31741482,57.271999
1474.947,125.539,1161.386,0,2098.617,-3.697,1.013,10.148,0,-.0031832654,-.0017616363,.059819873,-14.858
1728.707,140.695,1199.739,0,2288.146,6.637,1.358,10.76,0,.0055320365,.0029006016,.061488647,-5.4809999
1598.381,120.958,1213.134,0,2202.724,7.172,1.425,7.631,0,.0059119603,.0032559684,.054912917,-1.8839999
1804.857,121.402,1214.635,0,2452.21,7.293,1.501,6.535,0,.006004273,.002974052,.049507178,-.74299997
1476.301,116.338,1227.936,0,2349.595,-21.457,5.05,5.931,0,-.017474039,-.009132212,.049514066,-32.438
1650.771,96.618,1232.143,0,2199.48,.136,4.207,4.554,0,.0001103768,.000061832798,.043927655,-8.625
1595.157,1092.99,2304.125,0,3839.269,-2.343,-19.487,21.425,0,-.0010168719,-.0006102724,.28468701,-4.2810001
1751.186,1210.032,2325.658,0,4015.731,35.276,16.972,27.655,0,.015168181,.0087844534,.30132297,-9.3509998
1572.904,1352.835,2327.028,0,4040.3,46.195,21.779,24.932,0,.019851502,.011433557,.33483529,-.51599997
1639.64,223.558,2262.218,81.43000000000001,4285.957,-47.407,-70.72499999999999,23.362,.049663343,-.020955982,-.011061007,.05216058,-.044
2677.942,309.9,2235.562,251.788,5159.248,-29.506,-45.528,36.145,.094022945,-.013198471,-.0057190503,.060066894,-20.122999
1463.501,309.476,2179.685,120.332,4813.653,-30.867,-53.752,22.798,.082222015,-.014161221,-.006412386,.064291298,.086999997
1585.643,249.104,2210.177,445.645,4414.025,46.367,31.032,15.472,.28105003,.020978862,.010504471,.056434661,-.13699999
1646.195,215.478,2218.201,448.643,4374.757,13.059,2.178,10.886,.27253333,.0058872034,.00298508,.04925485,-.0049999999
13252.984,1134.224,7871.34,2380.886,29818.933,450.845,149.115,268.051,.17964906,.057276778,.015119421,.038037043,33.679001
9076.644,2317.28,8059.452,3767.673,29462.131,637.015,249.458,300.781,.41509539,.079039492,.021621484,.078652829,86.776001
8994.382,1857.458,8402.865,7126.84,27058.399,797.7089999999999,429.036,215.884,.79236573,.094932981,.029481012,.068646267,152.789
22184.236,1474.417,8943.540999999999,0,35895.349,1198.878,779.85,206.005,0,.13404959,.033399258,.041075435,213.02299
18297.351,3899.6,11304.887,12767.168,42753.863,501.313,293.049,177.264,.69776046,.044344805,.011725561,.09121047,31
23173.686,2164.112,11728.027,0,48362.179,887.647,520.894,212.436,0,.075685963,.018354157,.044748027,154.317
32914.387,10793.669,12224.817,0,60732.207,1015.752,595.934,353.427,0,.083089344,.016725097,.17772561,66.390999
28208.757,4606.636,12560.608,18866.644,65790.913,982.037,699.171,308.729,.66882223,.078183874,.014926636,.070019335,-25.863001
2035.098,306.816,1729.935,59.119,4021.089,28.502,.144,27.313,.029049708,.016475763,.0070881294,.076301716,1.045
2140.036,531.434,1729.943,107.116,3767.663,20.088,.008,19.047,.050053362,.011611943,.0053316872,.14105137,1.033
2152.264,14.397,1730.047,155.583,3512.42,-45.507,.104,12.254,.072288066,-.02630391,-.012956025,.0040988834,-57.865002
2051.165,10.615,1730.59,200.11,3432.609,8.710000000000001,.544,5.219,.097559191,.0050329654,.0025374286,.0030924,2.947
1880.69,390.738,1778.029,136.445,3566.921,4.502,.048,2.607,.072550498,.0025320172,.001262153,.1095449,1.847
1630.262,61.7,1778.079,187.977,3165.858,6.427,.05,3.306,.11530478,.0036145751,.0020300974,.019489188,3.0710001
1633.323,132.757,1778.131,204.374,2972.747,4.772,.053,2.492,.12512773,.0026837168,.0016052492,.04465802,2.227
25188.975,5238.295,13582.504,0,28386.782,258.212,1.03,338.019,0,.019010633,.0090962052,.1845329,-80.836998
26844.978,10511.815,13649.533,0,30734.72,208.796,-41.951,330.872,0,.015296933,.0067934897,.34201759,-80.125
28253.58,2346.874,13660.002,7678.439,28874.049,291.826,52.438,261.431,.27176872,.02136354,.010106861,.081279695,-22.042999
27784.865,9055.602000000001,14975.541,0,27590.778,112.473,3.415,179.351,0,.0075104465,.0040764706,.32821119,-70.292999
1149.34335701546,120.98062108726,742.0411789753909,25.3247555422561,1644.76534770767,27.3662409380094,19.4554850294653,5.76267396522766,.022034109,.036879681,.016638387,.073554941,2.148082
1375.89323632949,144.554146670314,770.473279590645,7.6642370164626,1923.59784790233,36.4172069079837,30.4024399850179,3.7660752720659,.0055703721,.047266021,.018931819,.0751478,2.2486916
2198.48842950997,746.091248444422,812.760718920002,92.64898948912131,4276.424056839,85.1632072963956,69.2901159857406,12.68044251002,.04214213,.10478263,.019914584,.17446615,3.1926489
1611.52662528975,694.631356080919,828.085140265717,219.760220109687,3663.99617501067,76.9862952080813,38.4795569905521,36.8486833719274,.13636772,.09296906,.021011565,.18958299,1.6580548
1279.125,147.1,921.958,0,1715.043,33.592,14.559,12.172,0,.0364355,.01958668,.085770443,6.8610001
1386.381,143.919,926.753,0,1771.253,18.197,6.556,13.345,0,.019635221,.010273518,.081252649,-1.704
978.732,250.361,869.5359999999999,73.416,1672.312,13.855,-57.223,18.334,.075011343,.015933786,.0082849376,.14970951,52.743999
1257.411,376.383,882.321,0,1786.757,67.592,12.948,19.715,0,.076607041,.037829429,.21065147,34.929001
1376.609,193.908,884.747,0,1810.784,37.223,2.127,14.922,0,.042071916,.02055629,.10708511,20.174
1335.085,260.335,886.3390000000001,0,1789.868,84.137,1.576,18.587,0,.094926432,.047007378,.14544928,63.973999
1602.475,39.754,856.7910000000001,40.815,1689.841,23.232,12.548,8.131,.025469976,.027115131,.013748039,.02352529,2.553
28759.59,13515.312,34494.906,8526.964,75637.298,2704.438,1972.707,847.104,.29649115,.078401081,.035755347,.17868581,-115.373
27364.969,15823.253,34147.77,10493.361,71542.553,2539.123,2967.066,633.665,.38345963,.074356921,.035491087,.2211726,-1061.608
24820.233,13794.424,34061.73,7395.756,72947.16899999999,1510.9,1116.324,564.376,.29797286,.044357698,.020712251,.18910156,-169.8
22865.245,7204.583,36973.964,7644.241,73202.61500000001,1014.239,869.318,498.426,.33431703,.027431168,.013855229,.098419748,-353.505
24693.845,9682.300999999999,37890.24,8610.687,76474.662,1362.375,915.88,356.714,.34869769,.035955828,.017814724,.12660795,89.780998
31220.639,9920,22588.609,11208.976,78797.565,510.956,261.85,252.115,.35902455,.022620074,.0064844135,.12589222,-3.0090001
30432.043,4282.381,22645.402,14820.979,79035.958,264.852,56.793,304.748,.48701885,.01169562,.0033510318,.054182693,-96.689003
26554.636,8307.108,22216.187,10561.724,80671.64599999999,-405.402,-426.193,277.688,.3977356,-.018248046,-.0050253347,.10297432,-256.897
27557.892,10157,22054.987,2882.623,80367.236,86.878,-161.2,291.053,.10460245,.0039391546,.0010810127,.12638235,-42.974998
858.9930000000001,355.461,620.514,156.016,1245.017,120.457,70.84,14.987,.18162663,.19412455,.096751288,.28550693,34.630001
1027.275,219.923,699.457,220.452,1255.558,153.469,93.919,10.928,.21459882,.21941163,.12223171,.17515957,48.622002
1235.472,120.027,818.569,383.392,1387.939,225.505,149.349,8.109999999999999,.31032026,.27548686,.16247472,.086478584,68.045998
1179.982,87.208,910.4930000000001,307.629,1484.996,201.593,133.972,6.487,.26070651,.22141081,.13575323,.058726083,61.133999
1190.881,88.107,1019.836,365.963,1535.739,219.429,147.07,4.387,.30730441,.21516107,.14288171,.057371076,67.972
1156.373,143.819,1092.54,369.182,1694.121,152.122,102.704,5.006,.31925857,.139237,.089794062,.084892988,44.411999
1121.32,190.463,1157.17,408.729,1909.897,129.847,89.68600000000001,5.577,.36450702,.11221083,.067986391,.099724226,34.584
1455.118,226.163,1322.747,512.279,2302.296,284.638,191,8.263,.35205323,.21518703,.12363224,.098233677,85.375
1593.016,483.155,1553.702,670.852,2897.916,385.339,279.612,10.089,.4211207,.24801345,.13297108,.16672498,95.638
2278.474,803.253,2549.639,452.037,6062.277,194.077,-2.507,193.52,.19839463,.076119401,.032013878,.13250022,3.0639999
2456.006,657.722,2626.253,488.363,6607.073,288.694,-17.018,286.748,.19884439,.10992619,.04369469,.099548168,18.964001
2565.633,1006.89,2566.596,510.61,6438.995,144.953,-154.865,300.287,.1990191,.056476749,.022511743,.15637378,-.46900001
1747.968,751.157,2570.966,346.755,6193.121,298.786,4.371,287.176,.19837606,.11621546,.048244819,.12128893,7.2389998
1847.536,757.39,3008.973,356.048,6714.317,267.051,7.222,266.143,.19271505,.088751547,.039773367,.11280224,-6.3140001
1783.491,431.586,2791.203,310.518,6140.027,197.612,-32.771,230.382,.17410685,.070798144,.032184225,.070290573,.001
2123.877,669.5599999999999,2407.734,396.028,5967.996,249.125,49.581,199.544,.18646465,.10346866,.041743495,.11219177,-1.4210855e-14
1597.272,474.488,2389.37,285.021,5829.257,108.17,-79.999,188.169,.17844237,.045271348,.018556396,.081397682,-1.4210855e-14
1588.845,326.892,2777.388,287.847,5917.077,239.283,66.929,172.354,.18116745,.086153969,.040439393,.055245522,-2.8421709e-14
1211.169,127.683,692.676,0,1273.599,227.869,153.457,9.125999999999999,0,.32896909,.17891738,.10025369,65.286003
1282.134,92.366,735.5890000000001,0,1356.031,251.746,162.913,8.646000000000001,0,.34223732,.18564914,.068114959,80.186996
1324.75,78.08,1030.568,0,1385.081,301.653,227.559,6.149,0,.29270557,.21778727,.056372155,67.945
1400.356,35.263,1167.681,0,1476.841,353.813,237.112,6.433,0,.30300483,.23957419,.023877317,110.268
1576.242,40.38,1585.699,0,2005.392,232.327,176.872,3.303,0,.14651394,.11585116,.020135714,52.152
337.33,0,9.782,0,141.447,2.625,1.788,.521,0,.26835003,.018558187,0,.31600001
1212.372,15.315,23.327,0,478.767,19.697,13.546,3.761,0,.84438634,.041141097,.03198842,2.3900001
1576.337,0,2833.713,75.70999999999999,4758.263,-676.842,-673.4,141.694,.048029069,-.23885341,-.14224561,0,-145.136
1483.303,26.194,2360.31,70.125,4532.945,-316.263,-473.578,147.702,.047276247,-.13399215,-.069769874,.0057785832,9.6129999
1829.795,0,2162.546,89.901,4409.832,-21.478,-197.764,163.405,.049131732,-.0099318121,-.0048704804,0,12.881
1947.944,0,2447.949,96.337,4599.251,448.733,285.403,163.33,.049455732,.18330978,.097566538,0,0
1956.72,0,2681.018,97.123,4688.337,364.425,233.069,131.356,.049635615,.13592784,.077730119,0,2.8421709e-14
1356.65,0,2768.706,67.81,4576.566,153.692,87.68899999999999,66.004,.049983416,.055510409,.033582386,0,-.001
1313.716,0,2433.178,65.42700000000001,4395.576,-195.292,-335.528,140.235,.049803,-.08026211,-.044429217,0,.001
1358.462,0,1971.252,67.80500000000001,3902.979,-375.702,-461.926,86.22499999999999,.049913064,-.19059055,-.096260317,0,-.001
1568.166,0,2027.091,77.399,4510.33,129.663,55.839,73.825,.049356382,.06396506,.028748007,0,-.001
25102.5,21136.741,20093.336,11848.843,48349.754,2659.255,2056.683,453.038,.47201845,.13234513,.055000383,.43716335,149.534
23904.777,24123.796,19708.657,9754.620000000001,50525.893,1234.433,1071.358,267.422,.40806153,.062634051,.024431691,.47745413,-104.347
25220.425,638.312,19754.442,10507.758,51668.155,923.129,506.089,263.347,.41663682,.046730198,.017866498,.01235407,153.69299
25741.277,401.154,20573.842,0,54171.124,1918.236,1292.345,241.919,0,.093236648,.035410672,.0074053104,383.97198
25439.418,200,20989.88,8703.860000000001,56181.068,1940.361,1110.063,190.626,.34214067,.092442691,.034537632,.0035599181,639.672
25970.094,8192.723,21735.987,8913.656999999999,57286.523,2097.6,1302.63,193.402,.34322774,.096503556,.036615942,.14301309,601.56799
25537.136,14795.262,22483.984,8423.157999999999,59217.563,2242.316,1414.521,179.874,.32983956,.099729478,.037865724,.24984585,647.92102
27266.684,262.693,23138.297,8754.194,61778.006,2016.556,1265.837,191.973,.32105824,.08715231,.032641973,.0042522093,558.74597
1084.722,183.911,675.058,77.89700000000001,1495.356,13.144,.058,15.143,.071812868,.019470919,.0087898802,.1229881,-2.0569999
1348.47,948.251,677.8869999999999,0,1692.335,13.541,0,14.277,0,.019975306,.0080013713,.56032109,-.736
1430.667,173.857,678.146,0,1791.063,15.535,.28,16.492,0,.022908047,.0086736204,.097069174,-1.237
1501.275,178.836,706.851,0,2183.671,7.278,.036,16.73,0,.010296371,.0033329197,.081896953,-9.4879999
1981.286,158.387,747.494,0,2647.623,43.386,30.001,14.237,0,.058041938,.016386773,.05982234,-.852
1644.779,187.815,772.274,0,2366.072,36.831,24.678,10.754,0,.047691621,.015566305,.079378396,1.399
2040.302,210.541,772.365,0,2812.354,9.912000000000001,.09,10.095,0,.01283331,.0035244497,.074862905,-.273
1565.141,180.621,772.375,0,2257.617,8.228999999999999,.01,8.503,0,.010654151,.0036449938,.080005154,-.28400001
1202.626,30.779,607.522,0,1022.334,-10.483,-2.134,1.194,0,-.017255342,-.010253987,.030106599,-9.5430002
1444.328,178.071,593.6180000000001,0,1243.182,-20.994,-14.142,2.43,0,-.035366178,-.016887311,.14323808,-9.2819996
1319.817,129.423,594.528,0,1203.364,.397,.908,6.329,0,.0006677566,.00032990848,.107551,-6.8400002
1264.356,114.606,579.0410000000001,0,1157.573,-17.645,-15.487,5.408,0,-.030472798,-.015243099,.099005416,-7.566
1271.769,84.18899999999999,574.944,0,1113.272,-8.41,-3.507,2.76,0,-.014627512,-.0075543085,.075623028,-7.6630001
1327.774,53.785,575.335,0,1087.202,-8.576000000000001,-8.223000000000001,1.076,0,-.014906098,-.0078881383,.049471028,-1.429
1386.028,22.903,595.191,0,1065.711,18.551,19.285,.759,0,.031168146,.017407158,.021490816,-1.493
1555.695,58.584,672.647,0,1229.368,51.835,53.393,.594,0,.077061221,.042163942,.047653753,-2.152
1555.107,433.769,984.6900000000001,0,2270.208,12.466,.9370000000000001,11.829,0,.012659822,.0054911268,.19107015,-.30000001
1378.673,43.371,165.91,0,1229.494,7.458,9.446,2.601,0,.044952083,.0060659102,.035275489,-4.5890002
900.698,27.565,144.353,0,864.591,-20.77,-21.437,2.062,0,-.14388339,-.02402292,.031882126,-1.395
1482.417,14.016,144.506,0,1028.39,.502,.149,1.32,0,.0034739042,.00048814167,.01362907,-.96700001
1294.79,14.016,145.172,0,1083.796,1.094,.5,.924,0,.0075358883,.001009415,.012932323,-.33000001
1276.442,0,138.912,0,1093.466,-6.504,-6.26,.456,0,-.046821009,-.0059480588,0,-.69999999
1222.391,28.281,132.46,0,1073.608,-6.484,-6.452,.263,0,-.048950627,-.0060394481,.026342018,-.29499999
1402.65,28.599,122.543,0,1166.154,-9.911,-9.917,.462,0,-.080877736,-.0084988773,.024524204,-.456
1548.896,56.002,116.894,0,1422.127,-3.464,-6.737,1.522,0,-.029633686,-.002435788,.039379042,1.751
1547.292,1013.277,149.009,107.258,2273.85,39.691,334.539,24.009,.069319814,.26636645,.017455418,.44562173,-318.85699
9.624000000000001,850.7,2634.012,0,3566.533,-45.077,-140.412,94.77500000000001,0,-.017113438,-.012638885,.23852296,.56
30.044,786.843,2635.66,0,3502.67,-133.55,-206.353,70.315,0,-.050670419,-.038128056,.22464092,2.4879999
54.776,685.624,2539.663,0,3341.999,-27.342,-95.19799999999999,64.40900000000001,0,-.010765995,-.0081813307,.20515387,3.447
1837.223,1577.151,674.1420000000001,0,4041.857,431.541,366.969,64.574,0,.64013368,.106768,.39020455,-.0020000001
1462.46,1466.342,908.439,0,3909.404,286.105,235.098,50.209,0,.31494135,.07318379,.3750807,.79799998
1543.502,1432.039,1122.662,0,3631.966,299.885,214.223,41.437,0,.26711959,.082568228,.39428756,44.224998
1379.753,0,4889.329,135.902,5985.034,122.408,109.618,3.321,.098497339,.025035746,.020452349,0,9.4689999
928.388,0,5148.378,0,5982.834,74.265,55.659,5.897,0,.014424931,.012413014,0,12.709
610.309,0,5207.555,0,5536.731,77.242,59.177,4.347,0,.014832681,.013950831,0,13.718
828.309,0,5349.112,0,5684.401,197.562,141.558,1.34,0,.036933608,.034755114,0,54.664001
1093.097,0,5438.588,0,5942.103,53.262,52.968,1.05,0,.0097933505,.0089634936,0,-.75599998
1443.616,0,5284.723,0,6462.046,203.126,156.313,1.579,0,.03843645,.031433698,0,45.234001
1532.546,0,5329.418,0,6626.14,187.189,144.883,5.11,0,.035123724,.028250081,0,37.195999
2085.46176569053,818.278917710565,3350.47968417279,235.671261229629,5453.80211821947,130.501434662828,43.4564493968323,19.2105276709401,.11300676,.038950074,.023928523,.15003824,67.834457
1329.93252006046,590.655571685168,3233.28901268057,273.986467423538,5134.73675519006,8.50233151873123,.236262228674067,33.776172559786,.20601532,.002629623,.0016558457,.11503132,-25.510103
828.271,683.468,132.154,248.481,1432.052,87,16.422,83.249,.29999962,.65832287,.060751982,.47726479,-12.671
509.686,600.461,144.97,152.625,1044.451,107.843,31.675,85.44499999999999,.29944909,.74389875,.10325329,.57490587,-9.2770004
839.806,578.112,221.894,251.17,1346.635,196.565,84.413,68.117,.29908097,.88585091,.14596754,.42930117,44.035
1269.55,544.571,378.762,377.342,1398.707,291.758,156.068,77.04000000000001,.297225,.77029377,.20859122,.38933888,58.650002
1142.2,512.207,471.099,336.638,1583.263,191.165,92.33799999999999,56.591,.29472771,.4057852,.12074115,.32351354,42.236
1311.987,470.401,603.127,383.19,1723.597,211.492,118.933,37.61,.29206845,.35065916,.12270386,.27291819,54.949001
1515.125,466.571,735.9930000000001,444.28,1918.446,227.912,132.866,36.523,.29322994,.30966598,.11880032,.24320257,58.522999
1524.952,494.708,948.147,447.876,2095.169,352.605,212.154,46.012,.29369843,.37188855,.1682943,.23611842,94.439003
1343.946,217.563,349.427,73.089,1261.297,-66.73,-81.005,13.446,.054383881,-.19096979,-.052905858,.17249149,.829
1310.817,105.424,343.086,47.471,1208.905,11.664,-6.341,10.698,.036214817,.033997308,.0096484013,.087206192,7.3070002
1199.171,23.608,397.121,37.226,1302.711,53.741,54.034,7.266,.031043112,.13532652,.041253202,.018122207,-7.559
1270.822,78.85299999999999,381.939,37.748,1214.437,-13.765,-15.181,4.264,.02970361,-.036039788,-.01133447,.064929672,-2.848
1300.704,89.48099999999999,427.099,28.936,1398.902,-8.363,-6.452,4.286,.022246415,-.01958094,-.0059782602,.063965164,-6.197
1352.038,113.778,538.821,39.457,1375.168,-30.729,114.458,4.287,.029183351,-.057030071,-.022345634,.082737528,-149.474
1429.034,89.36199999999999,539.454,48.396,1366.635,-4.285,3.302,3.755,.033866234,-.0079432167,-.0031354385,.065388344,-11.342
1405.35,58.069,529.153,53.443,1352.378,-1.396,-7.628,2.926,.038028248,-.0026381784,-.0010322558,.042938437,3.306
1523.301,12,543.0309999999999,63.547,1275.559,27.656,16.551,2.093,.041716639,.050928954,.021681475,.0094076404,9.0120001
21394.685,1921.2,7012.091,9756.913,27499.393,11.829,8.119,91.488,.45604378,.0016869433,.00043015496,.069863357,-87.778
23762.249,1768.053,7334.149,6764.289,28180.387,539.655,255.801,86.065,.28466535,.073581137,.019150021,.062740549,197.789
23940.868,1526.679,7850.7,9024.832,28644.737,570.926,504.96,76.55500000000001,.37696344,.072722942,.01993127,.053297017,-10.589
26376.389,1567.125,8679.817999999999,11223.276,31703.338,1099.414,1060.203,63.113,.42550465,.12666325,.03467818,.049430914,-23.902
17624.436,1587.881,8958.209000000001,4381.182,41636.539,415.997,395.545,19.869,.24858566,.046437521,.0099911522,.038136721,.583
15663.307,1696.895,9686.605,8083.062,30880.302,681.414,718.397,39.246,.51605082,.070346005,.022066299,.054950725,-76.228996
26507.864,1844.398,9976.785,0,32400.676,331.576,781.623,35.422,0,.033234753,.010233614,.056924675,-485.46899
26203.189,2061.145,10108.206,279.905,30431.859,305.421,396.32,22.28,.010682097,.030215153,.010036225,.067729846,-113.179
26706.042,1760.288,9939.019,200.56,30265.594,147.801,165.913,15.41,.007509911,.014870783,.0048834658,.058161356,-33.521999
829.548,632.851,419.507,0,1326.826,6.203,.236,6.045,0,.014786404,.0046750666,.47696608,-.078000002
922.97,124.89,455.058,0,1416.841,5.642,.165,5.568,0,.01239842,.0039820983,.088146798,-.090999998
860.327,700.95,475.381,0,1511.213,4.049,.798,4.613,0,.0085173789,.0026793047,.46383271,-1.362
954.748,122.229,777.65,0,1608.738,6.504,.135,6.932,0,.0083636595,.0040429207,.07597819,-.56300002
1407.561,139.51,735.83,0,1781.017,.38,.635,6.55,0,.00051642361,.00021336124,.078331649,-6.8049998
1280.688,102.721,765.712,0,1836.021,-7.174,.01,5.974,0,-.0093690576,-.0039073629,.055947617,-13.158
1311.655,115.247,766.1180000000001,0,1990.003,-1.393,.405,4.263,0,-.0018182577,-.00069999893,.057912979,-6.0609999
1513.178,105.424,766.669,0,1971.929,7.658,.552,4.132,0,.0099886656,.0038835069,.053462371,2.974
1018.683,29.049,554.3630000000001,534.304,947.852,-46.045,-39.638,1.839,.52450466,-.083059296,-.048578259,.03064719,-8.2460003
1332.573,36.086,593.495,325.363,1098.438,48.371,39.132,1.742,.24416149,.081501953,.044036169,.032852106,7.4970002
1517.78,79.627,637.84,142.195,1330.397,47.225,44.346,3.873,.093686171,.074038945,.035496924,.05985206,-.99400002
1510.392,45.281,637.901,138.832,1291.527,1.56,.061,2.775,.091917858,.0024455206,.0012078725,.035060048,-1.276
3482.2957511234,300.321926044745,1588.27510428972,54.1077193675911,3062.70564034565,-55.2701522703251,9.19670672218284,28.4699726951373,.015537945,-.034798853,-.018046185,.098057717,-92.936829
2350.79126322013,156.112431811289,1834.31592789754,.871369878259295,2892.78675808748,43.2803243469262,1.72558680615915,33.8530628293808,.0003706709,.023594804,.014961463,.053966105,7.7016749
2807.0355751929,156.813103232457,1917.13693230624,73.0422732729814,3378.69180718638,78.83858531544961,38.8460495003925,33.5708676009537,.026021143,.041123085,.023334056,.046412371,6.4216681
1681.4633571498,52.8177930374159,1889.49877595577,66.685761444604,3223.27439710083,118.235317169513,39.4679265899737,23.8835467824001,.039659362,.06257496,.036681741,.016386379,54.883842
1302.57880778066,4.16274031934823,1585.67719522628,5.09527106063409,2478.79168868459,-372.932182189492,-386.276024136964,9.860471102874911,.0039116796,-.23518796,-.15044919,.0016793426,3.4833708
5420.244,210.953,1780.393,1841.017,3491.951,331.656,233.723,18.97,.33965576,.18628247,.094977275,.060411215,78.962997
5386.485,106.368,1840.694,0,3082.878,381.917,270.043,18.753,0,.20748533,.12388327,.034502827,93.121002
5961.092,26.812,1627.433,0,4707.007,215.77,153.388,17.706,0,.13258304,.04584017,.0056961887,44.675999
5778.465,151.507,1652.143,0,3240.339,66.806,60.309,17.574,0,.040435966,.020616978,.046756528,-11.077
5497.06,104.679,1737.464,0,2694.151,193.433,157.599,5.293,0,.11133065,.071797386,.038854171,30.541
3598.528,56.92,1610.286,0,2978.082,3.86,11.888,8.153,0,.0023970897,.0012961363,.019112973,-16.181
3330.898,687.571,1542.351,0,2809.626,-57.762,-57.286,10.253,0,-.037450619,-.020558609,.24471976,-10.729
4050.737,9.766999999999999,1592.443,0,2404.691,57.434,59.043,7.362,0,.036066595,.023884149,.0040616444,-8.9709997
1503.354,1.399,1205.305,0,2327.463,-338.053,-336.477,6.676,0,-.28047091,-.14524527,.00060108368,-8.2519999
1962.264,97.50700000000001,343.815,0,2155.302,1.438,-1.59,4.329,0,.0041824817,.00066719187,.045240529,-1.301
